0 0.99732 0 0.999539 0
1 0.998404 0.00108444 0.999633 9.39165e-05
2 0.997742 0.000911822 0.999706 9.13008e-05
3 0.998411 0.000929607 0.999654 8.27413e-05
4 0.998944 0.000895695 0.999791 0.000151082
5 0.999187 0.000770728 0.999757 0.000127849
6 0.999467 0.000708988 0.999801 0.000116491
7 0.999515 0.000615864 0.999765 0.000107166
8 0.999798 0.00061259 0.999682 0.000125903
9 0.99971 0.000554961 0.999727 0.000121533
10 0.999924 0.000545482 0.999722 0.000110041
11 0.999912 0.000498099 0.99975 0.000104162
12 1.00013 0.000509113 0.999766 9.70655e-05
13 0.999959 0.000502763 0.999788 9.26379e-05
14 1.00004 0.000475696 0.999796 8.66408e-05
15 1.00011 0.000450336 0.999842 9.3008e-05
16 1.00022 0.000436159 0.999835 8.76729e-05
17 1.00019 0.000412477 0.999879 9.39862e-05
18 1.00009 0.000402214 0.999885 8.90517e-05
19 1.00014 0.000384672 0.999892 8.47695e-05
20 1.0001 0.000368028 0.999899 8.09633e-05
21 1.00003 0.000357634 0.999878 7.99946e-05
22 1.00003 0.000341732 0.999898 7.91122e-05
23 1.00007 0.000329407 0.999905 7.60177e-05
24 1.00004 0.000317377 0.999878 7.75957e-05
25 1.00001 0.00030578 0.999883 7.47334e-05
26 1.00005 0.000296883 0.999886 7.19456e-05
27 1.00015 0.000300719 0.999885 6.93312e-05
28 1.00012 0.000291246 0.999882 6.69776e-05
29 1.00009 0.000283529 0.999879 6.47622e-05
30 1.00021 0.000301475 0.999885 6.2897e-05
31 1.00021 0.000291907 0.999907 6.47237e-05
32 1.00017 0.000286916 0.999904 6.27827e-05
33 1.00011 0.0002832 0.999894 6.17081e-05
34 1.00013 0.000275415 0.999895 5.99322e-05
35 1.00015 0.000268635 0.999891 5.84391e-05
36 1.00013 0.000262267 0.999886 5.70133e-05
37 1.00016 0.000257443 0.99988 5.58061e-05
38 1.00017 0.000251004 0.99987 5.52892e-05
39 1.00024 0.000254343 0.999869 5.38963e-05
40 1.00026 0.000248405 0.999863 5.29262e-05
41 1.00025 0.000242428 0.999859 5.1793e-05
42 1.0003 0.000240672 0.999871 5.1807e-05
43 1.00025 0.000239528 0.999842 5.79472e-05
44 1.00025 0.000234146 0.999842 5.66462e-05
45 1.00027 0.000229454 0.999843 5.5405e-05
46 1.00027 0.00022452 0.999852 5.49822e-05
47 1.00026 0.000219837 0.999857 5.40405e-05
48 1.00027 0.000215518 0.999859 5.29898e-05
49 1.00027 0.000211248 0.999874 5.39107e-05
50 1.00019 0.000220665 0.999879 5.31319e-05
51 1.0002 0.000216543 0.999872 5.2645e-05
52 1.00018 0.000213086 0.999885 5.33889e-05
53 1.00022 0.000212978 0.999887 5.24175e-05
54 1.00022 0.00020907 0.999882 5.16402e-05
55 1.00018 0.000209838 0.999887 5.08726e-05
56 1.00017 0.000206399 0.999884 5.00205e-05
57 1.00018 0.000203147 0.999899 5.13564e-05
58 1.00015 0.000201909 0.999898 5.05015e-05
59 1.00014 0.000198588 0.999906 5.0351e-05
60 1.00014 0.000195318 0.999913 4.99551e-05
61 1.00009 0.000198375 0.99991 4.92142e-05
62 1.00007 0.000196637 0.999909 4.84351e-05
63 1.00006 0.000193652 0.999919 4.8662e-05
64 1.00007 0.000190852 0.999928 4.87967e-05
65 1.00007 0.000187939 0.999928 4.80518e-05
66 1.00009 0.000185589 0.999936 4.79286e-05
67 1.00007 0.000183585 0.999947 4.86119e-05
68 1.00006 0.000181155 0.999956 4.87436e-05
69 1.00008 0.000179685 0.999959 4.81274e-05
70 1.00004 0.000180722 0.999956 4.75151e-05
71 1.00003 0.000178826 0.999953 4.6945e-05
72 1.00001 0.000177689 0.999955 4.63345e-05
73 1.00002 0.000175502 0.999965 4.6697e-05
74 1.00002 0.000173335 0.999959 4.64052e-05
75 1.00002 0.00017104 0.999953 4.62791e-05
76 1 0.000170147 0.999962 4.66851e-05
77 0.999948 0.0001765 0.999957 4.63784e-05
78 0.999956 0.000174437 0.999954 4.58704e-05
79 0.999967 0.000172599 0.999952 4.53444e-05
80 0.999957 0.000170769 0.999955 4.48684e-05
81 0.999943 0.000169269 0.999953 4.4353e-05
82 0.999977 0.000170609 0.999957 4.39533e-05
83 0.999984 0.000168724 0.999958 4.34367e-05
84 0.999988 0.000166777 0.99996 4.30112e-05
85 0.999983 0.000164895 0.999959 4.2539e-05
86 0.999976 0.000163157 0.999971 4.38344e-05
87 0.999985 0.00016153 0.999971 4.33336e-05
88 0.99997 0.000160382 0.999968 4.29343e-05
89 0.999984 0.000159171 0.999968 4.24596e-05
90 0.99999 0.000157534 0.999957 4.34636e-05
91 0.999993 0.000155851 0.99997 4.51284e-05
92 1.00001 0.000155537 0.999966 4.4893e-05
93 1.00001 0.000153897 0.999963 4.45158e-05
94 1 0.000152403 0.999965 4.40941e-05
95 1.00001 0.000151149 0.999961 4.37786e-05
96 1.00003 0.000150009 0.99996 4.33326e-05
97 1.00001 0.000149445 0.999956 4.30908e-05
98 0.999965 0.000154418 0.999952 4.28239e-05
99 0.999975 0.000153226 0.999955 4.24931e-05
