-0.246431 0.0476784
-0.218794 0.0490603
-0.111974 0.0544013
-0.381362 0.0409319
-0.133791 0.0533104
-0.399058 0.0400471
-0.308683 0.0445659
-0.362201 0.04189
-0.146785 0.0526607
-0.0569998 0.05715
-0.108217 0.0545892
-0.152558 0.0523721
-0.0309689 0.0584516
-0.362489 0.0418755
-0.233012 0.0483494
-0.395718 0.0402141
-0.319085 0.0440458
-0.165509 0.0517245
-0.231531 0.0484234
-0.172204 0.0513898
-0.157754 0.0521123
-0.268206 0.0465897
-0.0222796 0.058886
-0.279466 0.0460267
-0.477365 0.0361318
-0.393612 0.0403194
-0.333423 0.0433288
-0.197994 0.0501003
-0.274562 0.0462719
-0.371416 0.0414292
-0.420593 0.0389703
-0.489862 0.0355069
-0.472763 0.0363618
-0.303915 0.0448043
-0.285131 0.0457434
-0.108012 0.0545994
-0.269245 0.0465377
-0.343493 0.0428253
-0.178651 0.0510674
-0.341287 0.0429356
-0.170702 0.0514649
-0.391964 0.0404018
-0.181117 0.0509441
-0.265764 0.0467118
-0.13443 0.0532785
-0.281106 0.0459447
-0.216108 0.0491946
-0.324829 0.0437585
-0.473701 0.036315
-0.399555 0.0400222
-0.246263 0.0476869
-0.284506 0.0457747
-0.465359 0.036732
-0.164031 0.0517984
-0.132935 0.0533533
-0.316046 0.0441977
-0.354621 0.0422689
-0.22826 0.048587
-0.117972 0.0541014
-0.170778 0.0514611
0.0585525 0.0629276
-0.198122 0.0500939
-0.0142374 0.0592881
-0.25973 0.0470135
-0.337488 0.0431256
-0.077023 0.0561488
-0.498171 0.0350915
-0.395663 0.0402169
-0.24739 0.0476305
-0.139453 0.0530273
-0.22018 0.048991
-0.342136 0.0428932
-0.445552 0.0377224
-0.400119 0.039994
-0.399442 0.0400279
0.0550079 0.0627504
-0.0242059 0.0587897
-0.0889468 0.0555527
-0.171388 0.0514306
-0.171218 0.0514391
-0.244183 0.0477909
-0.0857115 0.0557144
-0.220217 0.0489891
-0.189392 0.0505304
-0.268692 0.0465654
-0.116849 0.0541575
-0.261186 0.0469407
0.0419851 0.0620993
-0.100703 0.0549648
-0.114326 0.0542837
-0.342651 0.0428674
-0.164392 0.0517804
-0.116857 0.0541571
-0.0489141 0.0575543
-0.318316 0.0440842
-0.34774 0.042613
-0.422103 0.0388948
-0.163951 0.0518025
-0.141254 0.0529373
0.00309945 0.060155
-0.181969 0.0509015
0.0817285 0.0640864
0.087978 0.0643989
-0.305048 0.0447476
-0.0301762 0.0584912
-0.130597 0.0534702
-0.374745 0.0412628
-0.213794 0.0493103
-0.345171 0.0427414
-0.391718 0.0404141
-0.342846 0.0428577
-0.360186 0.0419907
-0.389037 0.0405482
-0.20147 0.0499265
-0.289596 0.0455202
-0.173214 0.0513393
-0.342619 0.0428691
-0.270017 0.0464992
-0.296313 0.0451843
-0.459752 0.0370124
-0.178955 0.0510522
-0.162161 0.0518919
-0.328975 0.0435513
-0.362464 0.0418768
-0.00328391 0.0598358
-0.280459 0.045977
-0.251621 0.047419
0.144538 0.0672269
-0.135124 0.0532438
-0.254136 0.0472932
-0.0569124 0.0571544
-0.0937983 0.0553101
-0.220056 0.0489972
-0.0917905 0.0554105
-0.244259 0.0477871
-0.411927 0.0394037
-0.288896 0.0455552
-0.175068 0.0512466
-0.466335 0.0366832
-0.111535 0.0544232
-0.268718 0.0465641
-0.220132 0.0489934
-0.12789 0.0536055
-0.00949634 0.0595252
-0.356642 0.0421679
-0.296189 0.0451906
-0.281002 0.0459499
-0.359754 0.0420123
-0.366592 0.0416704
-0.287131 0.0456435
-0.334067 0.0432966
-0.306947 0.0446527
-0.340056 0.0429972
-0.163507 0.0518246
-0.104375 0.0547813
-0.171978 0.0514011
-0.380425 0.0409788
-0.050572 0.0574714
-0.322381 0.0438809
-0.375759 0.041212
-0.20049 0.0499755
-0.477446 0.0361277
-0.154493 0.0522754
-0.269842 0.0465079
-0.204003 0.0497999
-0.246581 0.047671
-0.192425 0.0503788
-0.240183 0.0479909
-0.373102 0.0413449
-0.483014 0.0358493
-0.380712 0.0409644
-0.307941 0.044603
-0.0688222 0.0565589
-0.0107809 0.059461
-0.193257 0.0503372
-0.347854 0.0426073
-0.232094 0.0483953
-0.312304 0.0443848
0.0237291 0.0611865
-0.00342948 0.0598285
0.177966 0.0688983
0.121924 0.0660962
0.000929746 0.0600465
0.126013 0.0663007
-0.123787 0.0538107
0.0363027 0.0618151
0.0235166 0.0611758
-0.0372041 0.0581398
-0.00748502 0.0596257
-0.222638 0.0488681
-0.356107 0.0421947
-0.188039 0.050598
-0.345808 0.0427096
-0.136006 0.0531997
-0.294431 0.0452784
-0.466247 0.0366876
-0.348388 0.0425806
-0.416094 0.0391953
-0.331549 0.0434226
-0.336696 0.0431652
-0.223837 0.0488082
-0.235359 0.0482321
-0.332147 0.0433927
-0.255457 0.0472271
-0.111019 0.0544491
-0.209111 0.0495444
-0.00870861 0.0595646
-0.0408385 0.0579581
-0.0745091 0.0562745
-0.172477 0.0513762
-0.199957 0.0500022
-0.174778 0.0512611
-0.39009 0.0404955
-0.106628 0.0546686
-0.154484 0.0522758
-0.257335 0.0471333
-0.200334 0.0499833
-0.000861958 0.0599569
-0.292699 0.0453651
-0.238901 0.0480549
-0.284517 0.0457742
-0.285861 0.045707
-0.15633 0.0521835
-0.0426442 0.0578678
-0.318311 0.0440844
-0.091439 0.0554281
-0.419645 0.0390178
-0.25112 0.047444
-0.202951 0.0498525
-0.333219 0.0433391
-0.128051 0.0535975
-0.237045 0.0481478
-0.180407 0.0509797
-0.202256 0.0498872
-0.403855 0.0398073
-0.309866 0.0445067
-0.0834259 0.0558287
-0.0513033 0.0574348
-0.203875 0.0498063
0.0506935 0.0625347
0.12261 0.0661305
0.0278967 0.0613948
-0.0865786 0.0556711
-0.30566 0.044717
-0.0820021 0.0558999
-0.150577 0.0524712
-0.307641 0.044618
-0.410669 0.0394665
-0.364516 0.0417742
-0.0248879 0.0587556
-0.251773 0.0474114
-0.239712 0.0480144
-0.261281 0.046936
0.0586886 0.0629344
-0.287056 0.0456472
-0.405505 0.0397247
-0.366114 0.0416943
-0.473807 0.0363096
-0.564667 0.0317666
-0.424048 0.0387976
-0.313372 0.0443314
-0.407228 0.0396386
-0.268803 0.0465599
-0.237882 0.0481059
-0.10797 0.0546015
0.107823 0.0653912
-0.161103 0.0519448
-0.0985767 0.0550712
-0.257432 0.0471284
0.148109 0.0674055
-0.385267 0.0407367
-0.216533 0.0491733
-0.329199 0.0435401
-0.00235316 0.0598823
-0.0878154 0.0556092
-0.0791382 0.0560431
-0.176469 0.0511765
-0.257497 0.0471251
-0.158758 0.0520621
-0.150641 0.0524679
-0.258934 0.0470533
0.0828036 0.0641402
-0.314163 0.0442919
0.0322515 0.0616126
-0.397658 0.0401171
-0.199815 0.0500093
-0.187827 0.0506086
-0.361964 0.0419018
-0.364152 0.0417924
-0.440133 0.0379933
-0.3554 0.04223
-0.344512 0.0427744
-0.379556 0.0410222
-0.0708577 0.0564571
-0.188585 0.0505708
-0.461755 0.0369123
-0.304498 0.0447751
-0.114247 0.0542877
-0.437651 0.0381174
-0.43208 0.038396
-0.454443 0.0372779
-0.372292 0.0413854
-0.297463 0.0451268
-0.204548 0.0497726
0.0149241 0.0607462
-0.0934919 0.0553254
-0.294054 0.0452973
-0.121084 0.0539458
-0.241326 0.0479337
0.137017 0.0668509
0.372279 0.0786139
-0.347131 0.0426435
-0.318711 0.0440645
-0.260467 0.0469767
-0.231759 0.0484121
-0.243288 0.0478356
-0.515929 0.0342035
-0.376316 0.0411842
-0.22525 0.0487375
-0.289523 0.0455239
-0.34758 0.042621
-0.0903243 0.0554838
-0.134443 0.0532778
0.00275868 0.0601379
0.114086 0.0657043
-0.210056 0.0494972
-0.322194 0.0438903
0.271873 0.0735937
-0.268157 0.0465922
-0.0301559 0.0584922
0.160368 0.0680184
-0.231444 0.0484278
-0.16752 0.051624
-0.27626 0.046187
-0.164183 0.0517909
-0.297444 0.0451278
-0.318166 0.0440917
-0.151396 0.0524302
-0.0092553 0.0595372
-0.082103 0.0558948
-0.135776 0.0532112
-0.140859 0.052957
-0.230255 0.0484873
0.0533436 0.0626672
-0.228209 0.0485895
-0.336925 0.0431537
-0.384029 0.0407986
-0.421721 0.038914
-0.0580806 0.057096
0.0299968 0.0614998
-0.124759 0.053762
0.0562921 0.0628146
-0.305335 0.0447332
-0.183769 0.0508115
-0.179103 0.0510449
0.0515508 0.0625775
-0.228973 0.0485514
-0.431106 0.0384447
-0.307949 0.0446025
-0.470963 0.0364519
-0.391712 0.0404144
-0.385933 0.0407033
-0.379005 0.0410498
-0.131696 0.0534152
-0.322502 0.0438749
-0.256682 0.0471659
0.0416254 0.0620813
-0.176793 0.0511604
-0.072568 0.0563716
-0.0449703 0.0577515
-0.0389864 0.0580507
-0.267352 0.0466324
-0.244388 0.0477806
0.0111474 0.0605574
-0.0927921 0.0553604
-0.352949 0.0423526
-0.292568 0.0453716
-0.337188 0.0431406
-0.281618 0.0459191
-0.311023 0.0444489
-0.273099 0.0463451
-0.170071 0.0514964
-0.127411 0.0536295
-0.0804683 0.0559766
-0.152727 0.0523636
0.0666089 0.0633304
-0.0686013 0.0565699
-0.132326 0.0533837
-0.416236 0.0391882
-0.243123 0.0478438
-0.593957 0.0303021
-0.460556 0.0369722
-0.19241 0.0503795
-0.330095 0.0434953
-0.159788 0.0520106
-0.448901 0.0375549
-0.29332 0.045334
-0.255365 0.0472317
-0.34375 0.0428125
-0.11748 0.054126
-0.0345545 0.0582723
-0.139714 0.0530143
-0.109489 0.0545255
-0.286581 0.0456709
-0.363181 0.0418409
-0.0673764 0.0566312
0.120863 0.0660431
-0.225448 0.0487276
-0.34903 0.0425485
-0.111017 0.0544491
0.0241506 0.0612075
-0.383809 0.0408096
-0.214784 0.0492608
-0.206495 0.0496753
-0.205866 0.0497067
-0.315166 0.0442417
0.0502307 0.0625115
-0.216649 0.0491676
-0.332642 0.0433679
-0.156545 0.0521727
-0.271985 0.0464007
-0.193867 0.0503067
-0.0667473 0.0566626
-0.0776195 0.056119
0.0181231 0.0609062
-0.287782 0.0456109
0.0321487 0.0616074
-0.15816 0.052092
0.00589755 0.0602949
0.0292494 0.0614625
-0.154064 0.0522968
0.0912157 0.0645608
-0.0218872 0.0589056
-0.0542516 0.0572874
-0.193757 0.0503122
-0.341991 0.0429004
-0.101416 0.0549292
-0.319622 0.0440189
-0.309487 0.0445257
-0.311354 0.0444323
-0.389717 0.0405141
-0.47619 0.0361905
-0.232998 0.0483501
0.0248991 0.061245
-0.0278678 0.0586066
-0.0401534 0.0579923
-0.416748 0.0391626
-0.0665409 0.056673
-0.106497 0.0546751
-0.282519 0.0458741
-0.460119 0.036994
-0.212154 0.0493923
-0.312638 0.0443681
-0.441481 0.037926
-0.180872 0.0509564
-0.257857 0.0471071
-0.405031 0.0397485
-0.338617 0.0430692
-0.176547 0.0511727
-0.214568 0.0492716
-0.387624 0.0406188
-0.309437 0.0445281
-0.3428 0.04286
-0.322004 0.0438998
-0.0785605 0.056072
-0.0288534 0.0585573
0.0148724 0.0607436
-0.244755 0.0477622
-0.233936 0.0483032
-0.251611 0.0474195
0.200423 0.0700212
-0.0974765 0.0551262
-0.079122 0.0560439
-0.250198 0.0474901
-0.178744 0.0510628
-0.272302 0.0463849
-0.263604 0.0468198
-0.308141 0.044593
-0.44979 0.0375105
-0.422606 0.0388697
-0.033455 0.0583273
-0.138023 0.0530989
-0.181199 0.05094
-0.383549 0.0408226
-0.396349 0.0401825
-0.326699 0.043665
-0.278987 0.0460506
-0.346304 0.0426848
-0.316857 0.0441572
-0.443163 0.0378418
-0.310875 0.0444563
-0.254588 0.0472706
-0.132903 0.0533549
-0.365663 0.0417169
-0.362173 0.0418914
-0.363987 0.0418007
-0.382602 0.0408699
-0.422067 0.0388967
-0.13875 0.0530625
-0.205765 0.0497117
-0.104149 0.0547925
-0.472822 0.0363589
-0.0738846 0.0563058
-0.0640578 0.0567971
-0.355209 0.0422396
-0.0873955 0.0556302
-0.129901 0.053505
-0.245748 0.0477126
-0.18658 0.050671
-0.340836 0.0429582
-0.206584 0.0496708
-0.20623 0.0496885
-0.429683 0.0385159
-0.228523 0.0485738
-0.151923 0.0524039
-0.18482 0.050759
-0.205692 0.0497154
-0.198707 0.0500646
-0.343196 0.0428402
-0.329241 0.0435379
-0.095082 0.0552459
-0.313403 0.0443299
-0.156492 0.0521754
-0.411889 0.0394055
-0.379994 0.0410003
-0.416737 0.0391631
-0.373815 0.0413093
-0.464158 0.0367921
-0.45872 0.037064
-0.2354 0.04823
-0.332759 0.0433621
-0.3775 0.041125
-0.276641 0.0461679
-0.149429 0.0525286
-0.293274 0.0453363
-0.397591 0.0401205
-0.51699 0.0341505
-0.233994 0.0483003
-0.121613 0.0539194
-0.361497 0.0419251
-0.226481 0.0486759
-0.13787 0.0531065
-0.22937 0.0485315
-0.449298 0.0375351
-0.509756 0.0345122
-0.281347 0.0459327
-0.213509 0.0493245
-0.343902 0.0428049
-0.205844 0.0497078
-0.274228 0.0462886
-0.371698 0.0414151
-0.269266 0.0465367
-0.30887 0.0445565
-0.326805 0.0436597
-0.189955 0.0505023
0.175008 0.0687504
-0.215792 0.0492104
0.0734225 0.0636711
-0.00820802 0.0595896
-0.368009 0.0415995
-0.233304 0.0483348
-0.266349 0.0466826
-0.300168 0.0449916
-0.021766 0.0589117
-0.225077 0.0487462
-0.216329 0.0491836
0.0896527 0.0644826
-0.226561 0.0486719
-0.264538 0.0467731
-0.397476 0.0401262
-0.0452081 0.0577396
-0.32482 0.043759
-0.336597 0.0431701
-0.227725 0.0486138
-0.288087 0.0455956
-0.0592794 0.057036
-0.199849 0.0500075
-0.4155 0.039225
-0.413041 0.0393479
-0.322599 0.0438701
-0.152909 0.0523546
-0.249345 0.0475327
-0.162796 0.0518602
-0.256377 0.0471812
-0.129149 0.0535426
-0.227974 0.0486013
-0.380657 0.0409671
0.0384914 0.0619246
-0.337088 0.0431456
-0.207488 0.0496256
-0.00864817 0.0595676
-0.284538 0.0457731
-0.159686 0.0520157
-0.318402 0.0440799
-0.200561 0.0499719
-0.229791 0.0485104
-0.113664 0.0543168
-0.130987 0.0534506
-0.0818511 0.0559074
-0.361685 0.0419157
-0.30505 0.0447475
-0.183737 0.0508131
0.00716084 0.060358
-0.238263 0.0480868
-0.218744 0.0490628
-0.176951 0.0511525
-0.214505 0.0492748
-0.253583 0.0473209
-0.103689 0.0548156
-0.256058 0.0471971
-0.0432046 0.0578398
-0.267228 0.0466386
-0.21479 0.0492605
-0.243061 0.047847
-0.298143 0.0450929
-0.33245 0.0433775
-0.306287 0.0446856
-0.301042 0.0449479
-0.407826 0.0396087
-0.0311258 0.0584437
-0.0379673 0.0581016
-0.152346 0.0523827
-0.0567391 0.057163
-0.215414 0.0492293
-0.27868 0.046066
-0.233777 0.0483111
-0.227893 0.0486054
-0.193293 0.0503353
-0.227209 0.0486395
-0.338401 0.0430799
-0.0976231 0.0551188
-0.363702 0.0418149
-0.158997 0.0520501
-0.286406 0.0456797
-0.245671 0.0477164
-0.157781 0.052111
0.22982 0.071491
0.176485 0.0688243
0.061886 0.0630943
-0.295887 0.0452056
-0.459465 0.0370267
-0.362545 0.0418727
-0.450644 0.0374678
-0.336626 0.0431687
-0.344555 0.0427723
-0.345419 0.042729
-0.330234 0.0434883
0.0290187 0.0614509
-0.2086 0.04957
-0.368669 0.0415665
-0.24267 0.0478665
-0.282039 0.045898
-0.249925 0.0475037
-0.31945 0.0440275
-0.347301 0.042635
-0.408694 0.0395653
-0.111987 0.0544007
0.116079 0.0658039
0.0805235 0.0640262
-0.26544 0.046728
-0.487745 0.0356127
-0.383403 0.0408299
-0.222948 0.0488526
-0.0348733 0.0582563
-0.32908 0.043546
-0.383177 0.0408411
-0.39564 0.040218
-0.447092 0.0376454
-0.269394 0.0465303
0.267424 0.0733712
0.262427 0.0731214
0.126418 0.0663209
0.0222396 0.061112
-0.10088 0.054956
0.164053 0.0682027
0.0287339 0.0614367
-0.22195 0.0489025
-0.18094 0.050953
-0.075057 0.0562471
-0.0491955 0.0575402
-0.112577 0.0543712
-0.0443402 0.057783
-0.0738618 0.0563069
-0.0578244 0.0571088
0.154524 0.0677262
0.0350653 0.0617533
0.196865 0.0698433
-0.133839 0.0533081
-0.165493 0.0517254
0.118997 0.0659498
0.0578706 0.0628935
-0.348879 0.042556
-0.421135 0.0389432
-0.513593 0.0343203
-0.305778 0.0447111
-0.333583 0.0433208
0.0889348 0.0644467
0.0646467 0.0632323
-0.029541 0.0585229
-0.0197154 0.0590142
-0.12686 0.053657
-0.0361248 0.0581938
-0.247846 0.0476077
0.117636 0.0658818
-0.467201 0.0366399
-0.243335 0.0478332
-0.218076 0.0490962
-0.470559 0.0364721
-0.224906 0.0487547
0.0863893 0.0643195
-0.286969 0.0456515
0.0770676 0.0638534
-0.430236 0.0384882
-0.358611 0.0420694
-0.294223 0.0452889
-0.512908 0.0343546
-0.377211 0.0411395
-0.340176 0.0429912
-0.256603 0.0471698
0.0175722 0.0608786
-0.368368 0.0415816
-0.1916 0.05042
-0.31321 0.0443395
0.0240005 0.0612
-0.121955 0.0539022
-0.17957 0.0510215
-0.264837 0.0467582
0.0759449 0.0637972
-0.176003 0.0511999
0.0036096 0.0601805
-0.332139 0.043393
-0.323672 0.0438164
-0.0935892 0.0553205
0.087468 0.0643734
0.141034 0.0670517
0.242509 0.0721254
0.00674465 0.0603372
0.184737 0.0692368
-0.0106015 0.0594699
-0.105925 0.0547038
0.056908 0.0628454
-0.26052 0.046974
-0.372687 0.0413656
-0.0314932 0.0584253
-0.23406 0.048297
-0.209163 0.0495418
-0.208529 0.0495735
0.0969661 0.0648483
-0.190786 0.0504607
-0.119069 0.0540465
-0.0467379 0.0576631
-0.24001 0.0479995
-0.332277 0.0433861
-0.348349 0.0425825
-0.130828 0.0534586
-0.0589032 0.0570548
-0.243168 0.0478416
-0.145634 0.0527183
-0.243662 0.0478169
-0.415556 0.0392222
-0.354338 0.0422831
-0.382971 0.0408515
-0.234035 0.0482982
-0.245901 0.0477049
-0.148407 0.0525797
-0.307926 0.0446037
-0.143285 0.0528357
-0.0719465 0.0564027
-0.252098 0.0473951
-0.0991842 0.0550408
0.127741 0.0663871
-0.207641 0.0496179
-0.197233 0.0501384
-0.377047 0.0411477
-0.148256 0.0525872
-0.192785 0.0503607
-0.194844 0.0502578
-0.0683542 0.0565823
-0.509204 0.0345398
-0.489682 0.0355159
-0.413284 0.0393358
-0.364193 0.0417903
-0.248888 0.0475556
-0.29976 0.045012
-0.1807 0.050965
-0.133459 0.0533271
-0.307595 0.0446203
-0.439871 0.0380065
-0.132408 0.0533796
-0.283374 0.0458313
-0.278376 0.0460812
-0.213483 0.0493258
-0.100917 0.0549541
-0.251233 0.0474384
-0.254752 0.0472624
-0.173099 0.0513451
-0.22494 0.048753
-0.219356 0.0490322
-0.299404 0.0450298
-0.260017 0.0469991
-0.338381 0.043081
-0.062045 0.0568977
-0.39039 0.0404805
-0.326344 0.0436828
-0.378916 0.0410542
-0.363771 0.0418115
-0.215454 0.0492273
0.217371 0.0708686
-0.236069 0.0481966
-0.492638 0.0353681
-0.483905 0.0358047
-0.414022 0.0392989
-0.438112 0.0380944
-0.237334 0.0481333
-0.274158 0.0462921
-0.305521 0.044724
-0.489578 0.0355211
-0.358197 0.0420902
-0.0911729 0.0554414
-0.138567 0.0530717
-0.0154977 0.0592251
-0.241899 0.0479051
-0.170752 0.0514624
-0.146472 0.0526764
-0.195145 0.0502427
-0.255083 0.0472458
-0.174526 0.0512737
-0.419845 0.0390077
-0.27242 0.046379
-0.364302 0.0417849
-0.254631 0.0472684
-0.221982 0.0489009
-0.255448 0.0472276
0.188353 0.0694176
0.0573749 0.0628687
-0.337221 0.0431389
-0.241281 0.047936
-0.120558 0.0539721
-0.157598 0.0521201
-0.216611 0.0491694
-0.0484839 0.0575758
-0.0634329 0.0568284
-0.357449 0.0421276
-0.329163 0.0435419
-0.17783 0.0511085
-0.0973621 0.0551319
-0.198854 0.0500573
-0.309216 0.0445392
-0.231741 0.048413
-0.150894 0.0524553
-0.243266 0.0478367
-0.0270135 0.0586493
-0.204889 0.0497555
-0.168216 0.0515892
-0.309272 0.0445364
-0.0647021 0.0567649
0.109846 0.0654923
0.172267 0.0686134
-0.120151 0.0539925
-0.361687 0.0419156
-0.211628 0.0494186
-0.383002 0.0408499
-0.186489 0.0506756
-0.341617 0.0429192
-0.201571 0.0499215
-0.107716 0.0546142
0.223348 0.0711674
-0.298771 0.0450615
-0.167897 0.0516051
-0.204357 0.0497822
-0.441628 0.0379186
-0.44644 0.037678
-0.270239 0.0464881
-0.4954 0.03523
0.0245087 0.0612254
-0.420225 0.0389888
-0.288794 0.0455603
-0.370985 0.0414508
-0.450471 0.0374765
-0.333878 0.0433061
