           1 -0.538287           0
           2 -0.538914 0.000626441
           3 -0.537437  0.00152076
           4 -0.535829  0.00193411
           5 -0.534356  0.00210097
           6 -0.530002  0.00468006
           7 -0.530931  0.00406298
           8 -0.528514  0.00426884
           9 -0.527131  0.00401078
          10 -0.527472  0.00360357
          11 -0.526875  0.00331384
          12 -0.52824  0.00331879
          13 -0.528243  0.00305285
          14 -0.527154  0.00302892
          15 -0.527306  0.00282389
          16 -0.525432  0.00323888
          17 -0.52668  0.00328847
          18 -0.526267   0.0031278
          19 -0.526582  0.00297532
          20 -0.526753  0.00282779
