     13.1139     16.4726
       14.99     15.9366
       14.99     15.9388
       14.99     15.3558
     14.8064     15.3158
     14.8064     15.3768
     14.1656     15.2189
     14.8064     15.3674
     14.8064     15.1945
     14.8064     15.3468
     14.0769     15.3193
     14.0769     15.4086
     14.0769     15.7305
     14.0769     15.3532
     14.0769     15.3708
     14.0769     15.1527
     14.0769     15.0694
     14.0769      14.604
     13.5888     14.2425
     13.5888     13.9956
     13.5888     13.9975
     13.5888     14.2292
     13.5888       14.01
     13.5888     14.2292
     13.5888     14.2699
     13.5888     14.5904
     13.5888     14.5415
     13.5888     14.5904
     13.5888     14.5904
     13.5888     14.2991
     13.5888     14.3784
     13.5888     14.4837
     13.5888     14.7741
     13.5888     14.4322
      13.413     14.0795
     13.4088      14.106
     13.4088     14.1625
     13.4088     13.9889
     13.4088     13.7428
     13.3846     13.4028
     13.3846     13.4934
     13.2416     13.3464
     13.2416     13.3464
     13.2416      13.344
     12.8277     13.2512
     13.2416     13.3361
     13.2416     13.3361
     13.2416     13.3955
     13.2416      13.455
     13.2416     13.4886
      13.023      13.408
      13.023     13.4868
      13.023     13.4529
     12.9921      13.487
     12.8758     13.3273
     12.7146     13.2795
     12.7146     13.3698
     12.7146     13.2047
     12.7146      13.075
     12.7146     12.9458
     12.9921     13.1339
     12.8563     13.0986
     12.8563     12.9695
     12.8563     12.9636
     12.8563     12.9725
     12.8563     12.9499
     12.8563     12.9968
     12.8563     13.1791
     12.8563     13.1133
     12.8563     13.1133
     12.8563     13.1133
     12.8563     13.1303
     12.8563     13.1874
     12.5817     13.0677
     12.5817     13.1435
     12.5817     13.1516
     12.4076     13.2647
     12.4076     13.2254
     12.4076     13.1605
     12.4076     13.3143
     12.4076     13.4946
     13.4666     13.6816
     13.4666     13.6816
     13.4666     13.6889
     13.4666     13.6546
     13.4666     13.6835
     13.4666     13.5916
     13.4666     13.6041
     13.4666     13.6901
     13.4666     13.7772
     13.5057     13.9037
     13.5057     13.8643
     13.5973     13.9687
     13.5973     13.9687
     13.5973      14.076
     13.5973     13.8689
     13.5973     13.8689
      13.642      13.854
      13.642      13.822
     13.4897     13.8025
     13.4897      13.299
     10.8429      12.657
     10.8429     12.7023
     10.8429      12.757
     10.8429     12.3382
     10.9128     12.4046
     10.9128      11.975
     10.1534     11.2672
     10.1534     11.2672
     10.1534     10.7671
     10.1534     10.8688
     10.1534     10.8596
     10.1534     10.6415
     10.1534     10.7461
     10.1534     10.5306
     10.1534     10.6226
     10.1534     10.5366
     10.1534     10.3755
     10.1534      10.339
     10.1534      10.339
     10.1534     10.2965
     10.1534     10.2965
     10.0477     10.1948
     10.1534     10.2124
     10.1534     10.2979
     10.1534     10.2979
     10.1534     10.2979
     10.1534     10.2124
     10.1534     10.1534
     10.1534     10.1534
     10.1534     10.3527
     10.1534     10.5477
     10.1534     10.5384
     10.1534     10.5829
     10.1534     10.5829
     10.1184      10.712
     10.1184     10.7719
     10.1184     10.7624
     10.1184     10.7624
     10.1534     10.8964
     10.1534     10.7727
     10.1534     10.7599
     10.1534      10.762
     10.1534     10.6179
     10.1534     10.6179
     10.1534     10.8023
     10.1534     11.0223
     10.1534     10.5652
     10.1534     10.6182
     10.1534     10.7062
     10.1534     10.4935
     10.1534     10.4935
     10.1534      10.442
     10.1534       10.43
     10.1534     10.2809
     10.1534     10.2049
     10.1534     10.2049
     9.95139     10.1881
     9.95139     10.2718
