     30.7335      38.352
     30.7335     37.6993
     30.7335     36.9251
     30.7335     36.4242
     30.7335      36.121
     30.7335     35.6448
     30.7335     35.6479
     30.7335     35.1554
     30.7335     34.1939
     29.1212       33.76
     29.8853     32.8342
     29.8853     32.1886
     28.7706     32.0914
     28.7706     31.7888
     28.7706     31.6899
     28.7706     31.5216
     28.7706     31.0807
     28.7706     31.2452
     28.7706     31.4188
     28.7706     31.2839
     27.8976     31.2495
     29.6263     31.5408
      29.574     31.3573
      29.574     31.3873
     28.4019     31.2149
     28.4019     31.1737
     28.4019     31.1456
     28.4019     31.1736
     28.4019     31.1716
     28.4019     30.8635
     28.4019     30.8078
     28.4019     30.7628
     28.4019     30.9357
     28.4019     30.9575
     28.4019     31.0392
     28.4019     30.8359
     28.4019     30.8278
     28.4019       30.89
     28.4019     30.9862
     28.4019     30.7369
     28.4719     30.8112
     28.4719     30.9847
     28.4719     30.9527
     28.4719     30.8198
     28.4719     30.8153
     28.6915     30.9569
     28.6915     30.8132
     28.6915     30.7304
     27.2583     30.6593
     27.2583     30.4537
      26.612     30.1434
      26.612     30.0183
      26.612     29.8125
      26.612     29.8673
      26.612     29.5478
      26.612     29.4782
      26.612     29.1513
     26.5285     29.0992
     26.5285     28.9729
     26.5285     29.1384
      26.612       29.12
      26.612      29.101
     25.5873     29.1225
     25.5873     28.7764
     25.5873     28.8061
     25.5873     28.5898
     25.5873     28.5331
       26.63     28.6234
       26.63     28.6587
       26.63     28.4766
     26.1128     28.2356
     26.1128     28.1431
       26.63     28.1688
       26.63      28.167
       26.63     28.2346
     26.4103     28.1973
     26.4103     28.1795
     26.4103     28.1465
     26.4103     28.1372
     25.8595     28.0646
     25.8595     27.7847
     25.8595     27.7062
     25.8595     27.6504
     25.8595     27.6529
     25.8595     27.5318
     25.5235     27.3975
     25.5235     27.3317
     24.8768     27.1893
     24.8768     27.0075
     24.8768     27.0757
     24.8768     27.0169
     24.8768     27.0301
     24.8301     27.0907
     24.8301     27.2592
     24.8301     27.3956
     24.8301     27.4366
     24.8301     27.3457
     24.7926     27.3078
     24.7926     27.2866
     24.7926     27.3901
     24.7926     27.4463
     24.7926     27.3644
     24.8301     27.1237
     24.8301     27.0181
     24.8301      26.883
     24.8301     27.0005
      24.661      26.602
      24.661     26.5625
      24.661     26.6594
     24.8301     26.4131
     24.5146     26.3848
     24.3416     26.0887
     24.1691     26.0007
     24.1691     25.9093
     24.1691     26.2143
     24.1885     26.2696
     24.8301     26.2286
     24.4208     26.2568
     24.3178      26.344
     24.3178     26.2996
     24.3178     26.0948
     24.3178     26.1213
     24.4208     26.0895
     24.4208     25.9515
     24.1786     26.0746
     24.3844     25.7882
     22.6379     25.7846
     23.0674     25.7535
     23.0674     25.3618
     23.0674     25.1486
     23.0674     25.1131
     23.0674     24.9692
     23.0674     24.8879
     23.0674     25.0765
     23.0674     25.0251
     23.0674     24.6344
     23.0674     24.4969
     23.0674     24.6057
     23.0674     24.3904
     23.0674     24.4691
     23.0674     24.3269
     23.0674     24.3903
     23.0674     24.1209
      22.785     24.0252
      22.785     24.0643
      22.785     24.1716
     22.5086     24.1117
     22.5086     24.0859
     22.5086     23.9244
     22.5086     23.7705
     21.8016     23.4277
     22.5086     23.4037
     22.5086      23.178
     22.3164     23.2341
     22.3164     23.2328
     22.3164     23.2481
     22.3164     23.1637
     22.3164     23.1413
     22.3164     23.3369
     21.1938     23.3606
     21.1938     23.3473
     21.1938     22.9667
     21.1938     22.8227
     21.1938     22.8772
     21.1938     22.8378
     21.1938     22.8299
     21.1938     22.8906
     21.1938     22.8477
     20.5236     22.7772
     20.5236     22.6936
     20.5236     22.6286
     20.5236       22.31
     20.5236     22.3396
     20.5236     22.2332
     20.5236      22.225
     20.5236     22.1771
     20.5236     22.2562
     20.5236     22.3143
     20.5236     22.3341
      21.098     22.4306
      21.098     22.4332
      21.098     22.5445
      21.098     22.6374
     21.0975     22.6763
     21.0975     22.5037
      21.098     22.4699
     20.6047     22.3479
     20.6047     22.2002
     20.6047     22.1847
     20.6047     22.1174
     20.6047     22.2707
     20.6047     22.0817
     20.6047     22.1167
     19.8267      22.047
     19.8267      21.863
     19.8267     22.0733
     19.8267     22.1358
     19.8267     22.3158
     19.8267     22.2433
     19.8267     22.2221
     19.8267     22.2632
     19.8267     22.2108
     19.8267      22.178
     19.8267     22.0876
     19.8327     22.2585
     19.8327     22.0932
     19.8327     22.2653
     19.8327      22.234
     19.8327      22.216
     19.8327     22.1655
     19.8327     22.1958
     19.8327     22.2085
     19.8327     22.2027
     19.8327     22.0576
     19.8327      22.023
     19.8327     22.0217
     19.8327     21.9943
     19.8327     22.1152
     19.8327     21.9851
     19.8327     22.1302
     19.8327     21.9829
     19.8327     21.9321
     19.8327     21.9462
     19.8327     21.8762
     19.8327     21.8851
     19.8327     21.8225
     19.8327     21.8525
     19.8327     21.7257
     19.8327     21.6492
     19.8327      21.668
     19.8327     21.5715
     18.7674     21.5217
     19.8327     21.5556
     19.8327     21.5964
     19.8327      21.628
      19.697     21.4663
     19.4521     21.5362
     19.4521     21.6646
     19.4521     21.4772
     19.4521      21.457
     19.4521     21.5926
     19.4521     21.4305
     19.4521     21.2581
     19.4521     21.1672
     19.4521     21.2767
     19.4521     21.3242
     18.4395     21.2336
     18.4395     21.2324
     18.4395     21.2543
     18.4395     21.1631
     18.4395     20.9041
     18.4395      20.894
     18.4395     20.9062
     18.4395     20.6062
     18.4395     20.6011
     18.4395     20.4359
     18.4395     20.5036
     18.4395     20.3782
     18.4395     20.4193
     18.4395     20.6597
     18.4395     20.5403
     18.4395      20.752
     18.4395     20.7845
     18.4395     20.8869
     18.2585     20.8375
     18.2585     21.0585
     18.2585     20.8242
     18.2585     20.8791
     18.2585       20.95
     18.2585     21.0383
