0 1.60384 0
1 1.52384 0.0800046
2 1.53746 0.0481586
3 1.51958 0.0384649
4 1.52462 0.0302183
5 1.52862 0.0249955
6 1.5175 0.0238749
7 1.52203 0.0211668
8 1.51454 0.0201128
9 1.50881 0.0188806
10 1.51 0.01712
11 1.50867 0.0156848
12 1.50779 0.0144553
13 1.5036 0.014022
14 1.50133 0.0132507
15 1.49998 0.0124674
16 1.49721 0.0120354
17 1.49368 0.0118824
18 1.4929 0.0112669
19 1.49359 0.010711
20 1.49457 0.0102355
21 1.49732 0.0101375
22 1.49399 0.010242
23 1.49541 0.00990861
24 1.4947 0.00953076
25 1.49559 0.00920068
26 1.49531 0.0088579
27 1.49699 0.00869889
28 1.4985 0.0085291
29 1.49786 0.00826529
30 1.49819 0.00800116
31 1.49899 0.00778881
32 1.49802 0.00761165
33 1.49683 0.0074796
34 1.49788 0.00733778
35 1.49885 0.00719768
36 1.49894 0.00700099
37 1.4968 0.00714269
38 1.49811 0.00707984
39 1.496 0.00721808
40 1.49653 0.00706025
41 1.49684 0.00689701
42 1.49707 0.00673853
43 1.49709 0.00658362
44 1.49762 0.00645799
45 1.49625 0.00646337
46 1.49649 0.00632895
47 1.49622 0.00620172
48 1.4968 0.00610156
49 1.4973 0.00599967
50 1.49785 0.00590584
51 1.49865 0.00584709
52 1.49919 0.00576107
53 1.49869 0.00567548
54 1.49853 0.00557376
55 1.49942 0.00554464
56 1.49947 0.00544672
57 1.4999 0.00536982
58 1.50071 0.00533955
59 1.50165 0.00533331
60 1.50093 0.00529496
61 1.50153 0.00524385
62 1.50165 0.00516129
63 1.50209 0.00509872
64 1.50182 0.0050266
65 1.50087 0.00504012
66 1.50018 0.0050125
67 1.50098 0.00500212
68 1.50101 0.00492923
69 1.50103 0.00485834
70 1.49978 0.00494995
71 1.499 0.00494308
72 1.49864 0.00488799
73 1.49785 0.00488586
74 1.49715 0.00487125
75 1.49646 0.0048555
76 1.49633 0.00479382
77 1.49656 0.00473771
78 1.49641 0.00467969
79 1.49689 0.00464514
80 1.49599 0.00467404
81 1.49658 0.00465319
82 1.49673 0.00459945
83 1.49665 0.00454518
84 1.49685 0.00449587
85 1.49679 0.00444363
86 1.4972 0.00441115
87 1.49645 0.00442432
88 1.49674 0.0043841
89 1.49691 0.00433821
90 1.49704 0.00429223
91 1.49708 0.0042455
92 1.49835 0.00438861
93 1.49783 0.00437234
94 1.49784 0.00432608
95 1.49763 0.00428591
96 1.49761 0.00424155
97 1.49755 0.00419841
98 1.49765 0.00415687
99 1.49715 0.00414484
