0 0 0
1 -0.0818733 0.196247
2 0.00774918 0.176235
3 0.229305 0.224909
4 0.60143 0.206243
5 0.19545 0.193339
6 0.242542 0.191463
7 0.538915 0.209145
8 0.105498 0.234669
9 -0.0467105 0.171787
10 0.710986 0.156062
11 0.277817 0.164584
12 0.221287 0.16594
13 -0.00963818 0.175778
14 0.278978 0.16068
15 0.209524 0.19556
16 0.187028 0.185103
17 0.360621 0.225248
18 0.368903 0.151891
19 0.444417 0.154923
20 0.333322 0.219246
21 0.545009 0.203952
22 0.263799 0.193286
23 0.561788 0.171225
24 0.22692 0.141327
25 0.339354 0.144574
26 0.265583 0.154273
27 0.443266 0.133597
28 0.317591 0.10838
29 0.483241 0.162284
30 0.238815 0.119377
31 0.386315 0.157776
32 0.592287 0.153389
33 0.173648 0.145987
34 0.181094 0.13433
35 0.328761 0.145305
36 0.22996 0.143922
37 0.0444328 0.167044
38 0.407338 0.139607
39 0.224957 0.141407
40 0.234425 0.150886
41 0.31401 0.111142
42 0.301977 0.187554
43 0.407265 0.150465
44 0.642751 0.162028
45 0.280574 0.109983
46 0.429847 0.120729
47 -0.0792707 0.133588
48 0.144933 0.109108
49 0.380216 0.122178
50 0.423503 0.120903
51 -0.0493588 0.160498
52 -0.0998708 0.103066
53 0.479904 0.164194
54 0.392201 0.144074
55 0.280896 0.145972
56 0.277761 0.129101
57 0.423172 0.118935
58 0.237399 0.144943
59 0.389713 0.12488
60 0.482272 0.130643
61 0.359239 0.123378
62 0.405233 0.138934
63 0.427521 0.110361
64 0.220923 0.146215
65 0.406813 0.100811
66 0.242058 0.139579
67 0.204079 0.10436
68 0.235878 0.145612
69 0.408556 0.077766
70 0.217072 0.140712
71 0.344718 0.127748
72 0.316908 0.114175
73 0.235992 0.137361
74 0.146306 0.124724
75 0.215902 0.13738
76 0.475898 0.0726607
77 0.124303 0.112963
78 0.355732 0.122927
79 0.230029 0.118282
80 0.28264 0.109459
81 0.37497 0.0961026
82 0.454948 0.0935079
83 -0.0415626 0.122892
84 0.316674 0.0821647
85 0.288447 0.100811
86 0.382972 0.154349
87 0.457889 0.0971185
88 0.354862 0.140286
89 0.296534 0.118975
90 0.344153 0.131833
91 0.205385 0.126774
92 0.319565 0.127533
93 0.310561 0.122709
94 0.405797 0.10177
95 0.194075 0.0817411
96 0.284525 0.0969934
97 0.299722 0.100517
98 0.495909 0.112829
99 0.07954 0.112002
100 0.481407 0.127944
101 0.437241 0.138104
102 0.102365 0.149567
103 0.484399 0.106439
104 0.295763 0.091784
105 0.310021 0.13351
106 0.356324 0.109907
107 0.387341 0.0994666
108 0.29652 0.1131
109 0.37996 0.147773
110 0.166619 0.140298
111 0.171882 0.128269
112 0.184074 0.102365
113 0.427184 0.143802
114 0.411243 0.123484
115 0.295783 0.102043
116 0.399548 0.146303
117 0.400563 0.0890981
118 0.191898 0.0876422
119 0.332024 0.154983
120 0.438803 0.108449
121 0.136324 0.116986
122 0.374349 0.0920102
123 0.209791 0.121717
124 0.312627 0.0920489
125 0.346651 0.0990714
126 0.577093 0.104283
127 0.204453 0.0988202
128 0.403348 0.128238
129 0.434782 0.151541
130 0.304869 0.108277
131 0.245638 0.0974595
132 0.491467 0.0714368
133 0.405142 0.130114
134 0.322446 0.12462
135 0.380944 0.116568
136 0.464498 0.142202
137 0.21352 0.102386
138 0.289591 0.105438
139 0.402507 0.0931177
140 0.389384 0.123024
141 0.34919 0.123317
142 0.392853 0.11178
143 0.366236 0.120051
144 0.233829 0.0958219
145 0.451126 0.0962817
146 0.158539 0.120867
147 0.298159 0.101434
148 0.234461 0.141001
149 0.344402 0.0826919
150 0.290236 0.0887792
151 0.174715 0.103734
152 0.395641 0.131132
153 0.393313 0.111529
154 0.25888 0.133303
155 0.237358 0.100057
156 0.358409 0.108045
157 0.106156 0.0986756
158 0.317869 0.1299
159 0.266623 0.0786627
160 0.38192 0.114002
161 0.347826 0.100798
162 0.231081 0.139811
163 0.399724 0.070644
164 0.203392 0.125269
165 0.295707 0.111271
166 0.30056 0.118345
167 0.0211877 0.105296
168 0.354482 0.110893
169 0.225581 0.132666
170 0.35883 0.0752535
171 0.0356334 0.108511
172 0.606278 0.131676
173 0.328743 0.110201
174 0.2308 0.114285
175 0.287065 0.115287
176 0.285088 0.109662
177 0.223076 0.100825
178 0.293884 0.11913
179 0.416358 0.109837
180 0.469577 0.140821
181 0.440765 0.118253
182 0.283111 0.150486
183 0.405057 0.115866
184 0.300185 0.087413
185 0.557282 0.143762
186 0.310587 0.141416
187 0.148807 0.0938664
188 0.241655 0.112781
189 0.179689 0.119368
190 0.137886 0.111757
191 0.169101 0.114737
192 0.300803 0.119202
193 0.36021 0.106889
