     14.5493     16.6412
     14.5493     16.5295
     14.8059     16.3658
     14.8875     16.2953
     14.8875     16.3171
     14.8875     16.3325
     14.8875     16.2386
     14.9297     16.2215
     14.6505     16.0044
      14.884     15.9001
     14.4281     15.7058
     14.4281     15.6622
     14.4281     15.7383
     13.7452     15.6201
     13.6563     15.4548
     13.6563     15.2738
     14.2228      15.087
     14.2941     15.0158
     14.2915     14.9914
     13.7036     14.9227
     13.7036     14.9372
      14.291     14.9273
      14.291     14.8875
      14.291     14.9084
     13.3131     14.9034
     13.3131     14.8996
     13.3131     14.9084
     13.3131     14.8887
     13.3131     14.8197
     13.3539     14.8539
     13.3539      14.756
     13.3539     14.7791
     13.3539     14.7239
     13.3539      14.674
     13.3539     14.6329
     13.2633      14.555
     13.2633     14.4072
     13.2166     14.3427
     13.2166     14.3658
     13.2166      14.394
     13.2166     14.3749
     12.7336      14.255
     13.2166     14.2606
     13.2166     14.0432
     13.2166     14.0949
     13.2166     14.0254
     13.2347     14.0841
     13.2347     14.0046
     13.2633      14.053
     13.2633     14.0168
     13.2633     13.9983
     12.7721     13.9792
     11.6789     13.8169
     12.7119     13.7725
     12.7119     13.7278
     12.7119     13.6793
     12.7119     13.6429
     12.7119     13.6434
     12.7119     13.6347
     12.7119     13.5946
     12.7119     13.5616
     12.0764     13.6098
     12.0764     13.6038
      12.557     13.6573
      12.557     13.6916
      12.557     13.6104
     12.4902     13.6696
     12.4902     13.6633
     11.9465     13.6093
     11.9465     13.5393
     11.9465     13.5604
     11.9465     13.4902
     11.9465     13.4473
     11.9465     13.4604
     11.7507      13.353
     11.7507     13.3595
     11.7507     13.4398
     11.7507     13.3946
     11.7507     13.3159
     11.8568     13.2722
     11.8568      13.249
     11.8568     13.2638
     11.6746     13.3351
     12.0118     13.4006
     12.0118     13.3558
     12.0118      13.265
     12.0118     13.3263
     12.0118     13.2928
     12.0118     13.2726
     12.0118     13.2328
     11.4572     13.2955
     11.4572     13.3276
     11.4572     13.2587
     11.9618     13.3067
     11.9618     13.3095
     11.9618     13.4774
     11.9618     13.5117
     11.9618     13.4733
     11.9618     13.5822
     11.9618     13.5092
     11.9618     13.5333
     11.9618     13.4755
     11.9618     13.5028
     11.9618     13.4958
     11.2474      13.422
     11.4948     13.3649
     12.2849     13.3952
     12.2849      13.366
     12.2849     13.2926
     12.2849     13.3165
     12.2849     13.3887
     11.9133     13.3309
     11.9133     13.3167
     11.9133     13.3348
     11.9133     13.3284
     11.9133     13.2832
     11.9133     13.3293
     11.9133      13.198
     11.9133      13.198
     11.9133     13.1733
     11.9133     13.1989
     11.9133     13.1586
     11.9133     13.1567
     11.9133     13.2078
     11.9133     13.1876
     12.1013     13.2653
     12.1013     13.2195
     12.1013      13.181
     12.1013     13.2334
     12.1013     13.1999
     11.9035     13.0589
     11.9035     13.0061
     12.1013     13.0076
     11.7748     13.0259
     11.7748     13.1325
     11.7748     13.1169
     11.7748     13.1867
     12.1395     13.2259
     12.1395     13.1872
     12.1413     13.1258
     12.1413     13.1416
     12.1413     13.1969
     12.1413     13.2368
     12.1413     13.2371
     12.1413     13.1571
     12.1413     13.2317
     12.1413     13.1933
     12.0399     13.2126
     12.0955     13.1351
     12.0955     13.0957
     12.0955     13.0099
     11.4943     12.9886
     11.4943     12.9048
     11.4943     12.8126
     11.4943     12.8068
     11.7543      12.766
     11.7543     12.7506
     11.7543     12.7189
     11.7543     12.6864
     11.7543     12.7204
     11.7543      12.844
      12.111     12.8735
     11.8987     12.8638
     11.8987     12.8081
     11.8088     12.8529
     11.8088     12.8677
     11.8088     12.8497
     11.8088     12.9107
     11.8088     12.8865
     11.8987     12.8487
     11.8987     12.8442
     11.8987     12.7508
     11.4417     12.8022
     11.4417     12.6403
     11.4417     12.4693
     11.4417     12.4733
     11.4417     12.4828
     11.4417     12.4985
     11.4417     12.4386
     11.4417     12.4201
     11.6054     12.4998
     11.6054     12.4715
     11.8921      12.483
     11.4031      12.458
     11.4031     12.4614
     11.4031     12.4349
     11.3969     12.3845
     11.3969        12.4
     11.3969     12.4791
     11.3969     12.3523
     11.3969     12.3871
     11.3969     12.3231
     11.3969      12.306
     11.3969     12.2833
     10.7144     12.2252
     10.7144     12.1575
     10.7144     12.2005
     10.7144     12.2263
     10.7144     12.1741
     10.7144     12.1868
      11.628     12.1995
      11.628     12.2112
      11.628     12.1952
      11.628      12.194
     11.3482     12.2125
     11.3482     12.1752
     11.3482     12.1725
     11.3482      12.136
     11.3482     12.1539
     11.5815      12.136
     11.5815      12.166
     11.5815     12.2066
     11.5815     12.2847
     11.5815     12.2625
     11.5815      12.214
     11.5815     12.2322
     11.5436     12.2633
      11.628     12.2839
     11.3728      12.262
     11.3519     12.1372
     11.3519     12.1487
     11.3519     12.1435
     11.3519      12.132
     11.3519     12.1254
     11.3519      12.053
       11.41     12.0859
     11.4116     12.0747
     11.4116     12.0524
     11.4229     12.0429
     11.4229     12.0359
     11.4229     12.1027
     11.4229     12.1165
     11.4123     12.0895
     11.4123     12.1729
     11.4123     12.1475
      11.045     12.1907
      11.045     12.2018
      11.045     12.0993
      11.045     12.0012
      11.045     11.8702
      11.045     11.8129
      11.045      11.812
      11.045     11.7948
      11.045     11.7277
      11.045      11.709
      11.045     11.6149
      11.045      11.634
      11.045     11.6226
     10.9601     11.5802
     10.9601     11.5394
     10.9601     11.5275
     10.9601     11.5049
     10.9518      11.552
     10.9518     11.6076
     10.9601      11.682
     10.9601     11.5991
     10.9601      11.657
     10.9601     11.6919
     11.1882     11.7478
     11.1882     11.7266
     11.1882     11.6703
     11.3736     11.7737
     11.0285     11.7496
     11.0285     11.8021
     11.0285     11.7765
     11.0285     11.8266
     11.0285     11.8489
     11.0285     11.8741
     11.0016     11.7993
     11.0016     11.8156
     11.0016     11.8271
     11.0016     11.7305
     11.0016     11.6593
     11.0016     11.7353
     11.0016     11.6944
     10.9962     11.7307
     10.9962     11.6457
     10.9962     11.6829
     11.0016      11.674
     10.7165     11.7178
     10.7165     11.6422
     10.7165     11.6382
     10.7165     11.6065
     10.7165       11.55
     10.7165     11.5528
     10.7165     11.5146
     10.7165     11.4678
     10.7165     11.4303
     10.7165     11.4927
      10.618     11.4957
      10.618     11.5587
      10.618     11.6217
      10.618     11.6459
     10.7165     11.6255
     10.7165     11.6625
