          20    0.922972    0.881295   0.0208757
          20    0.561464     0.68774   0.0211344
          20    0.382568    0.424448   0.0191905
          20     0.31434    0.277799  0.00953054
          20    0.198268    0.196841  0.00899212
          20     0.16664    0.147933  0.00789048
          20     0.14082    0.107472  0.00479279
          20    0.078872   0.0807534  0.00349591
          20    0.060792   0.0727068  0.00384921
          20    0.053836   0.0596578  0.00220927
          20    0.046104   0.0500254  0.00237447
          20    0.022884     0.04217  0.00249802
          20    0.036328   0.0390072  0.00260786
          20     0.03578   0.0329142  0.00188252
          20    0.033256   0.0304178  0.00174322
          20    0.031744   0.0254202  0.00151835
